fname,label
HIP85582_57502.34912_174978981_OFF,1
HIP86032_57502.36503_174713688,3
HIP85582_57502.34912_115595002_OFF,2
HIP86032_57502.35747_123971269_OFF,0
HIP85582_57502.34912_113598310,2
HIP85365_57502.32461_116152083,0
HIP85365_57502.30947_105944989_OFF,1
HIP85582_57502.34912_115604491_OFF,2
HIP85365_57502.30947_112265270,0
HIP85365_57502.31704_112269683_OFF,0
HIP85365_57502.31704_112020345,0
HIP86032_57502.35747_112983481_OFF,2
HIP85582_57502.34912_111961366_OFF,4
HIP85365_57502.32461_116296515,0
HIP85365_57502.31704_111594795,2
HIP85365_57502.31704_112073431,0
HIP85582_57502.34912_175023418_OFF,1
HIP85365_57502.30947_106392872_OFF,1
HIP85365_57502.30947_105972847_OFF,1
HIP85365_57502.30947_106306124,1
HIP86032_57502.36503_174579672_OFF,3
HIP85365_57502.30947_106377350,1
HIP86032_57502.35747_112934425,2
HIP85582_57502.34912_114370158_OFF,2
HIP86032_57502.35747_112604104_OFF,2
HIP86032_57502.35747_97401364,1
HIP85365_57502.31704_112085545_OFF,0
HIP85582_57502.34912_114327021_OFF,2
HIP86032_57502.35747_105921199_OFF,1
HIP86032_57502.36503_175638985_OFF,3
HIP86032_57502.36503_123024301_OFF,0
HIP85365_57502.31704_111995363_OFF,0
HIP85582_57502.34912_96250649_OFF,1
HIP86032_57502.35747_105959993,1
HIP86032_57502.35747_106198751,1
HIP86032_57502.35747_244444221,4
HIP86032_57502.35747_106226607,1
HIP85582_57502.34912_111624675_OFF,4
HIP85582_57502.34912_112263214_OFF,0
HIP86032_57502.35747_97399241,1
HIP85365_57502.32461_112265374_OFF,0
HIP85582_57502.34127_112840340,0
HIP86032_57502.35747_88388998_OFF,6
HIP86032_57502.36503_174598010,3
HIP85365_57502.30947_106196429,1
HIP86032_57502.36503_105960812_OFF,1
HIP85365_57502.31704_88858136,6
HIP86032_57502.35747_112567659_OFF,2
HIP85365_57502.31704_112271352_OFF,0
HIP85365_57502.30947_112942424,2
HIP85365_57502.31704_68771711_OFF,4
HIP85365_57502.30947_106424969_OFF,1
HIP85582_57502.34912_96231272,1
HIP86032_57502.35747_112588938,2
HIP85365_57502.31704_112014692_OFF,0
HIP85582_57502.34912_111596584,2
HIP85365_57502.30947_112828611,0
HIP85582_57502.34912_114348589,2
HIP86032_57502.36503_174570855_OFF,3
HIP85365_57502.32461_116165952_OFF,0
HIP85582_57502.34912_107444795,1
HIP85365_57502.30947_106281076,1
HIP86032_57502.35747_123065325,0
HIP85582_57502.34127_112767387,0
HIP86032_57502.36503_114373396_OFF,2
HIP85365_57502.30947_106242993_OFF,1
HIP86032_57502.36503_96193995,1
HIP86032_57502.36503_105685023_OFF,1
HIP85365_57502.30947_112242765_OFF,0
HIP86032_57502.35747_112333742,0
HIP85365_57502.31704_88513308,6
HIP86032_57502.35747_106217442,1
HIP85365_57502.30947_106128725_OFF,1
HIP86032_57502.36503_88351392_OFF,6
HIP85365_57502.30947_106252533,1
HIP86032_57502.35747_112903604_OFF,5
HIP85365_57502.32461_112298539,0
HIP85365_57502.30947_106239141,1
HIP85365_57502.31704_112032836_OFF,0
HIP85582_57502.34912_112967527_OFF,2
HIP85582_57502.34912_112979862_OFF,2
HIP86032_57502.36503_174634335_OFF,3
HIP85582_57502.33334_97511365_OFF,3
HIP86032_57502.35747_25313792_OFF,5
HIP85365_57502.31704_89625685_OFF,6
HIP85582_57502.34912_122335278_OFF,0
HIP86032_57502.35747_123981709,0
HIP85582_57502.34912_107452200_OFF,1
HIP85365_57502.32461_116281584,0
HIP85365_57502.32461_112300316,0
HIP86032_57502.36503_174749659_OFF,3
HIP86032_57502.35747_106193461,1
HIP85365_57502.30947_112797707,0
HIP85582_57502.34912_174988151_OFF,1
HIP86032_57502.36503_174742958_OFF,3
HIP85365_57502.30947_106195738,1
HIP85365_57502.32461_112075042_OFF,0
HIP86032_57502.36503_96195406_OFF,1
HIP86032_57502.36503_174653027_OFF,3
HIP85582_57502.34127_112763134_OFF,0
HIP86032_57502.36503_114331895,2
HIP86032_57502.35747_97381967,1
HIP85582_57502.34912_121469955,0
HIP85365_57502.30947_111967019,4
HIP85365_57502.32461_112313722_OFF,0
HIP86032_57502.36503_88491125,6
HIP85582_57502.34912_174923260,3
HIP85365_57502.32461_116154168,0
HIP85582_57502.34912_174955353_OFF,1
HIP86032_57502.36503_96273347_OFF,1
HIP86032_57502.35747_112952909_OFF,2
HIP86032_57502.35747_88359684,6
HIP85582_57502.34912_114344224,2
HIP86032_57502.35747_106263995,1
HIP85365_57502.32461_112054852,0
HIP86032_57502.35747_112834844_OFF,0
HIP85365_57502.30947_112540198,2
HIP86032_57502.35747_123980745_OFF,0
HIP86032_57502.37260_106037584,1
HIP85365_57502.31704_112053187_OFF,0
HIP85365_57502.30947_112256171_OFF,0
HIP85365_57502.30947_106171404_OFF,1
HIP85582_57502.34912_96245379_OFF,1
HIP85582_57502.34912_107426807,1
HIP85582_57502.34127_112849708,0
HIP85365_57502.30947_106142823,1
HIP85365_57502.32461_116172463_OFF,0
HIP85365_57502.31704_112247124,0
HIP86032_57502.37260_105971634,1
HIP85582_57502.34912_121597931,0
HIP85365_57502.30947_106208073,1
HIP86032_57502.35747_112828760_OFF,0
HIP86032_57502.35747_106205804_OFF,1
HIP85365_57502.30947_106269793_OFF,1
HIP85365_57502.32461_112563817,2
HIP85582_57502.34912_114359887,2
HIP85582_57502.34127_112804590_OFF,0
HIP85365_57502.30947_112850093_OFF,0
HIP86032_57502.36503_174784926,3
HIP85365_57502.30947_112856823_OFF,0
HIP86032_57502.36503_96258887_OFF,1
HIP85582_57502.34912_96252433,1
HIP85582_57502.34127_105907813_OFF,1
HIP86032_57502.35747_106077076,1
HIP85582_57502.34912_113385298,3
HIP85582_57502.34127_105858618_OFF,1
HIP85365_57502.32461_112293317_OFF,0
HIP85365_57502.30947_106311400,1
HIP85582_57502.34127_112843570,0
HIP85582_57502.34912_114367791,2
HIP85365_57502.30947_112291382_OFF,0
HIP86032_57502.35747_97389373,1
HIP85582_57502.34912_96271830_OFF,1
HIP85365_57502.31704_112007531,0
HIP85582_57502.34912_174921849_OFF,1
HIP85365_57502.30947_106238410,1
HIP86032_57502.36503_113651200_OFF,2
HIP86032_57502.37260_106018270_OFF,1
HIP85365_57502.32461_112265643_OFF,0
HIP85365_57502.30947_106015520_OFF,1
HIP86032_57502.35747_105999836,1
HIP85365_57502.32461_112328528,0
HIP85582_57502.34127_112765126,0
HIP86032_57502.36503_123048852_OFF,0
HIP86032_57502.35747_97364686,1
HIP86032_57502.36503_174809613,3
HIP85582_57502.34912_174924318,3
HIP85582_57502.34912_115603589,2
HIP86032_57502.35747_112574335,2
HIP86032_57502.36503_114357789,2
HIP86032_57502.35747_123126595,0
HIP85365_57502.30947_106157322,1
HIP85365_57502.30947_112059382_OFF,0
HIP85582_57502.34912_107427867_OFF,1
HIP86032_57502.36503_96225393,1
HIP85582_57502.34912_122286816,0
HIP86032_57502.36503_105964337,1
HIP86032_57502.36503_174712981,3
HIP85582_57502.34912_113612850,2
HIP85365_57502.30947_106342084_OFF,1
HIP85365_57502.30947_106184792,1
HIP85582_57502.34912_175206101,3
HIP85582_57502.34912_174943009_OFF,1
HIP85365_57502.30947_106290945_OFF,1
HIP86032_57502.36503_174725325_OFF,3
HIP85365_57502.30947_106177071,1
HIP85582_57502.34912_106621064,1
HIP85365_57502.32461_112549951,2
HIP86032_57502.36503_96247249_OFF,1
HIP86032_57502.35747_112846527_OFF,0
HIP86032_57502.35747_106217795,1
HIP86032_57502.36503_114376303_OFF,2
HIP85582_57502.34912_114720870_OFF,0
HIP86032_57502.36503_88518382_OFF,5
HIP85582_57502.34912_113609081,2
HIP86032_57502.35747_112574592_OFF,2
HIP86032_57502.35747_96215264_OFF,1
HIP85582_57502.34912_174922554,3
HIP86032_57502.36503_88489345_OFF,5
HIP85582_57502.34912_114330872_OFF,2
HIP85365_57502.31704_111596849_OFF,2
HIP85582_57502.34912_106729334_OFF,1
HIP85365_57502.30947_106018707,1
HIP86032_57502.37260_106050632,1
HIP86032_57502.35747_112847335,0
HIP85582_57502.34912_121441186,2
HIP85582_57502.34127_112772771_OFF,0
HIP86032_57502.36503_96202815,1
HIP85582_57502.34127_112824134_OFF,0
HIP86032_57502.35747_105962108_OFF,1
HIP85582_57502.34127_112793661_OFF,0
HIP85365_57502.30947_112305650_OFF,0
HIP85365_57502.30947_112533278,2
HIP85365_57502.31704_112270383,0
HIP85582_57502.34127_105610578_OFF,1
HIP85365_57502.31704_112317762_OFF,0
HIP85365_57502.32461_112323736_OFF,0
HIP85582_57502.34127_112858322_OFF,0
HIP86032_57502.35747_123105597,0
HIP86032_57502.35747_106262584_OFF,1
HIP85582_57502.34912_114324196,2
HIP85582_57502.34127_112817350,0
HIP85582_57502.34912_96241130,1
HIP86032_57502.35747_106196277,1
HIP85365_57502.31704_90422421,5
HIP85365_57502.31704_112288150,0
HIP85365_57502.31704_90451735,6
HIP85365_57502.32461_112558589_OFF,2
HIP85582_57502.34912_115057113,4
HIP86032_57502.35747_106184969,4
HIP86032_57502.35747_106043224_OFF,1
HIP86032_57502.36503_96261356,1
HIP86032_57502.35747_112835167_OFF,0
HIP85582_57502.34912_112939806_OFF,2
HIP85582_57502.34912_96246437,1
HIP85582_57502.34912_114366563_OFF,2
HIP85365_57502.32461_112531974,2
HIP85365_57502.30947_112245726,0
HIP86032_57502.37260_106062706,1
HIP85365_57502.32461_112295632,0
HIP85582_57502.34912_174931724_OFF,1
HIP85365_57502.32461_112023787,0
HIP85365_57502.30947_106168948_OFF,1
HIP85582_57502.34912_112996809_OFF,2
HIP85582_57502.34912_112950590,2
HIP85582_57502.34912_174948299_OFF,1
HIP86032_57502.35747_112946009,2
HIP86032_57502.36503_122999535_OFF,0
HIP85582_57502.34127_112763726,0
HIP86032_57502.35747_123973633,0
HIP85582_57502.34912_174987093_OFF,1
HIP85582_57502.34912_121440375_OFF,2
HIP86032_57502.35747_123964157_OFF,0
HIP85582_57502.34912_113579309_OFF,4
HIP86032_57502.35747_112943741_OFF,2
HIP85365_57502.32461_112542505_OFF,2
HIP86032_57502.35747_106268222,1
HIP86032_57502.36503_114356031,2
HIP85365_57502.32461_112521963_OFF,4
HIP85582_57502.34912_175201866,3
HIP86032_57502.35747_96226549,1
HIP85365_57502.30947_112804168_OFF,0
HIP86032_57502.36503_174836063_OFF,3
HIP85365_57502.30947_112849716_OFF,0
HIP85365_57502.32461_116345996_OFF,0
HIP85365_57502.30947_106391848,1
HIP86032_57502.35747_97428167_OFF,1
HIP85582_57502.34912_121463303_OFF,2
HIP86032_57502.35747_106266816_OFF,1
HIP85365_57502.31704_90292568_OFF,5
HIP85582_57502.34127_105967131_OFF,1
HIP85365_57502.31704_112050549,0
HIP86032_57502.35747_106212490,1
HIP85582_57502.34912_96265843_OFF,1
HIP86032_57502.35747_112326635_OFF,0
HIP85582_57502.34127_112851269,0
HIP85365_57502.30947_106306854_OFF,1
HIP85582_57502.34127_112844324_OFF,0
HIP85582_57502.34912_112240332,0
HIP85365_57502.31704_112305648,0
HIP86032_57502.36503_122977568_OFF,0
HIP85365_57502.32461_112568952,2
HIP85365_57502.31704_106308382_OFF,1
HIP86032_57502.36503_123095261,0
HIP85582_57502.34127_112844701,0
HIP86032_57502.36503_174834300_OFF,3
HIP85582_57502.34912_174946536,3
HIP86032_57502.36503_96229968,1
HIP85365_57502.30947_105963352_OFF,1
HIP85582_57502.34912_115611638,2
HIP85365_57502.30947_112791462,0
HIP85365_57502.30947_112829203_OFF,0
HIP85365_57502.30947_106268738_OFF,1
HIP86032_57502.36503_90988659_OFF,5
HIP85365_57502.32461_112018672,0
HIP86032_57502.35747_106021006_OFF,1
HIP85365_57502.32461_112239100,0
HIP85582_57502.34912_112977551,2
HIP86032_57502.36503_105961517_OFF,1
HIP85582_57502.34912_111605279_OFF,4
HIP85582_57502.34912_115780550,0
HIP85582_57502.34127_105786052,1
HIP85582_57502.34912_113550502,4
HIP85365_57502.31704_106328843,1
HIP85365_57502.30947_111595824,2
HIP85582_57502.34912_122962823_OFF,0
HIP85365_57502.30947_112335046_OFF,0
HIP86032_57502.35747_105983264_OFF,1
HIP85365_57502.32461_116355549,5
HIP85365_57502.32461_116017491_OFF,0
HIP85582_57502.34912_122376735,0
HIP86032_57502.35747_106015010,1
HIP85582_57502.34912_114356052,2
HIP86032_57502.36503_123007395_OFF,0
HIP85365_57502.32461_112339834_OFF,0
HIP85365_57502.31704_112252416,0
HIP86032_57502.36503_175203546,3
HIP86032_57502.36503_174732025_OFF,3
HIP85582_57502.34127_112797699,0
HIP85365_57502.30947_112303281,0
HIP85365_57502.30947_106150939_OFF,1
HIP85582_57502.34912_114320858_OFF,2
HIP85582_57502.34912_115057818,4
HIP86032_57502.36503_174665018,3
HIP86032_57502.36503_174558511,3
HIP86032_57502.35747_106074258_OFF,1
HIP86032_57502.36503_123053477,0
HIP85365_57502.30947_105948893,1
HIP85582_57502.34127_112771479,0
HIP85582_57502.34912_114322142_OFF,2
HIP85365_57502.30947_106197144_OFF,1
HIP86032_57502.35747_106038986_OFF,1
HIP85365_57502.31704_112075315_OFF,0
HIP86032_57502.35747_112342195_OFF,0
HIP86032_57502.35747_105930016_OFF,1
HIP86032_57502.36503_174741195_OFF,3
HIP86032_57502.36503_123060804_OFF,0
HIP85365_57502.31704_112314747,0
HIP86032_57502.35747_105981153_OFF,1
HIP85582_57502.34912_107421166_OFF,1
HIP86032_57502.36503_96160143_OFF,1
HIP86032_57502.36503_123066726_OFF,0
HIP85365_57502.31704_89630038,6
HIP86032_57502.36503_113639132,2
HIP86032_57502.36503_96268409,1
HIP85582_57502.34127_112831779,0
HIP86032_57502.36503_96202460,1
HIP85365_57502.30947_111593467,2
HIP86032_57502.35747_97416529,1
HIP86032_57502.35747_112939254_OFF,2
HIP85582_57502.34912_175007900,3
HIP85365_57502.30947_106174211,1
HIP86032_57502.36503_174582140,3
HIP86032_57502.35747_106055919_OFF,1
HIP86032_57502.35747_112541726_OFF,2
HIP85365_57502.30947_106000363_OFF,1
HIP85365_57502.30947_106266969_OFF,1
HIP85582_57502.34912_113588296,2
HIP86032_57502.35747_106245304,1
HIP86032_57502.35747_112964197,2
HIP85365_57502.32461_116171224,0
HIP86032_57502.35747_106083066,1
HIP85582_57502.34127_105968129,1
HIP85365_57502.30947_111593997_OFF,2
HIP85582_57502.34912_122921582_OFF,0
HIP85365_57502.31704_90641961,6
HIP86032_57502.35747_112842543,0
HIP85365_57502.30947_105966517_OFF,1
HIP85365_57502.30947_106216895,1
HIP86032_57502.36503_105941062,1
HIP85582_57502.34912_113639136,2
HIP85582_57502.34912_112959577,2
HIP85582_57502.34912_113590350_OFF,2
HIP86032_57502.36503_96217272,1
HIP86032_57502.35747_112982941_OFF,2
HIP85582_57502.34127_105870255,1
HIP85582_57502.34912_114772610_OFF,0
HIP86032_57502.36503_123030972_OFF,0
HIP85582_57502.34912_121473989_OFF,0
HIP86032_57502.36503_174795859_OFF,3
HIP85365_57502.30947_112841963,0
HIP86032_57502.36503_105567231_OFF,1
HIP85365_57502.30947_112536837_OFF,2
HIP85365_57502.31704_106293570_OFF,1
HIP86032_57502.36503_114363991_OFF,2
HIP86032_57502.36503_174810318,3
HIP85365_57502.31704_106373632_OFF,1
HIP86032_57502.35747_106191692,1
HIP86032_57502.35747_112331373,0
HIP85582_57502.34912_96260191,1
HIP86032_57502.35747_112588938_OFF,2
HIP86032_57502.36503_174707338_OFF,3
HIP86032_57502.35747_106247392_OFF,1
HIP86032_57502.35747_106215679,1
HIP86032_57502.36503_90396524_OFF,5
HIP85365_57502.32461_116137928,0
HIP85365_57502.31704_88441086_OFF,5
HIP85365_57502.30947_106216193_OFF,1
HIP86032_57502.35747_112343487,0
HIP85365_57502.32461_112297193_OFF,0
HIP85582_57502.34912_113632042_OFF,2
HIP85365_57502.30947_106263828,1
HIP85582_57502.34912_174930666_OFF,1
HIP85365_57502.31704_112057979,0
HIP86032_57502.36503_123041201,0
HIP85365_57502.31704_106327079_OFF,1
HIP85365_57502.31704_112006239_OFF,0
HIP85582_57502.34912_113189657_OFF,6
HIP85365_57502.32461_112306292_OFF,0
HIP86032_57502.35747_97405596_OFF,1
HIP85582_57502.34127_112794953,0
HIP86032_57502.37260_106067560_OFF,1
HIP85365_57502.30947_112546104,2
HIP86032_57502.36503_96184467,1
HIP85365_57502.31704_112068908,0
HIP85582_57502.33334_97429084,1
HIP85582_57502.34127_105919099_OFF,1
HIP86032_57502.35747_106252352,1
HIP85365_57502.30947_106282134_OFF,1
HIP86032_57502.35747_106050629_OFF,1
HIP85365_57502.32461_112018295_OFF,0
HIP85582_57502.34127_105894061_OFF,1
HIP85582_57502.34912_96249259_OFF,1
HIP85582_57502.34912_113622446,2
HIP86032_57502.36503_113648527,2
HIP86032_57502.35747_105977273_OFF,1
HIP85365_57502.30947_105962647,1
HIP85582_57502.34912_121475228,0
HIP85365_57502.31704_91941036,6
HIP85582_57502.34127_105961849,1
HIP85582_57502.34912_106651395_OFF,1
HIP86032_57502.36503_174600126_OFF,3
HIP85582_57502.34912_175016717,3
HIP86032_57502.35747_106071084_OFF,1
HIP86032_57502.35747_112904200,5
HIP85582_57502.34912_106678198,1
HIP85365_57502.31704_112261284_OFF,0
HIP85365_57502.30947_106278249_OFF,1
HIP85582_57502.34127_112825803_OFF,0
HIP85582_57502.34912_96236210,1
HIP86032_57502.35747_97403127_OFF,1
HIP86032_57502.36503_114382992_OFF,2
HIP85365_57502.30947_105684036,1
HIP85582_57502.34912_174980040,3
HIP85365_57502.30947_112849124_OFF,0
HIP86032_57502.37260_106074697_OFF,1
HIP85582_57502.34912_114753766,0
HIP85582_57502.34127_105962476,1
HIP85365_57502.30947_106363962,1
HIP85582_57502.34912_121468293_OFF,0
HIP86032_57502.36503_174726735_OFF,3
HIP85582_57502.34912_113593688,2
HIP85365_57502.30947_106213016,1
HIP85365_57502.30947_106675384,1
HIP85582_57502.34127_112927299,2
HIP85582_57502.34127_105942101,1
HIP86032_57502.35747_176850322,1
HIP86032_57502.35747_112607715,2
HIP85365_57502.31704_112013669_OFF,0
HIP85365_57502.32461_112251268_OFF,0
HIP85365_57502.30947_106292395,1
HIP85582_57502.34912_175016717_OFF,1
HIP86032_57502.35747_112593336,2
HIP85365_57502.32461_112530180,2
HIP85365_57502.30947_105962999_OFF,1
HIP85365_57502.31704_112305379,0
HIP85582_57502.34912_96245006_OFF,1
HIP85582_57502.34912_113595999_OFF,0
HIP86032_57502.35747_105916966,1
HIP86032_57502.35747_123126595_OFF,0
HIP86032_57502.36503_175636869_OFF,3
HIP85582_57502.34127_105933913,1
HIP85582_57502.34912_114765449_OFF,0
HIP85582_57502.34912_107450077,1
HIP86032_57502.35747_106038286_OFF,1
HIP85365_57502.30947_112934948,2
HIP86032_57502.36503_123055200_OFF,0
HIP85582_57502.34912_174957116_OFF,1
HIP86032_57502.36503_174717922_OFF,1
HIP85365_57502.32461_116291388,0
HIP85582_57502.34912_122962823,0
HIP85582_57502.34127_105957891,1
HIP85365_57502.32461_112536181,2
HIP85365_57502.31704_106378217_OFF,1
HIP86032_57502.35747_123107858_OFF,0
HIP86032_57502.35747_97393958_OFF,1
HIP86032_57502.36503_96282163,1
HIP85365_57502.30947_106214432,1
HIP85365_57502.30947_106433430,1
HIP86032_57502.36503_114312611,2
HIP85365_57502.31704_90439529_OFF,5
HIP85365_57502.31704_112081291_OFF,0
HIP86032_57502.36503_105960100_OFF,1
HIP85582_57502.34912_112283619,0
HIP86032_57502.35747_105925783,1
HIP85365_57502.32461_116171828_OFF,0
HIP86032_57502.36503_174706986,3
HIP86032_57502.36503_89272622_OFF,5
HIP86032_57502.36503_174693937,3
HIP85365_57502.30947_106172456_OFF,1
HIP85365_57502.30947_106384767,1
HIP86032_57502.36503_122903049,0
HIP85582_57502.34912_112995525,2
HIP85582_57502.34912_114754358_OFF,0
HIP85365_57502.32461_116280063,0
HIP86032_57502.36503_96195054,1
HIP85365_57502.30947_106641892_OFF,1
HIP85582_57502.34912_106627765,1
HIP86032_57502.35747_106023121_OFF,1
HIP85365_57502.32461_112319698_OFF,0
HIP85365_57502.32461_112073911_OFF,0
HIP86032_57502.36503_96138979_OFF,1
HIP86032_57502.37260_106056628_OFF,1
HIP85582_57502.34127_112807713,0
HIP85365_57502.32461_112354371,0
HIP85582_57502.34912_112323353_OFF,0
HIP85582_57502.34127_105920235,1
HIP85365_57502.32461_116136442_OFF,0
HIP85365_57502.32461_116185591_OFF,0
HIP85365_57502.32461_116131703,0
HIP86032_57502.36503_105941767,1
HIP85365_57502.31704_90631350,6
HIP85365_57502.32461_116287284,0
HIP86032_57502.36503_96216217_OFF,1
HIP85365_57502.30947_106166805_OFF,1
HIP86032_57502.35747_106253387_OFF,1
HIP85365_57502.30947_112830657_OFF,0
HIP85365_57502.31704_111591964,2
HIP86032_57502.36503_89184762_OFF,5
HIP85365_57502.30947_106225370,1
HIP86032_57502.36503_174755654,3
HIP85365_57502.30947_105901954,1
HIP85365_57502.32461_116159445_OFF,0
HIP85582_57502.34912_113608067_OFF,2
HIP86032_57502.35747_112951872,2
HIP85365_57502.31704_112301987,0
HIP86032_57502.37260_106077791,1
HIP86032_57502.36503_174611769,3
HIP85365_57502.30947_106343146_OFF,1
HIP85582_57502.34912_122335278,0
HIP85365_57502.30947_105921709,1
HIP85365_57502.31704_106353524,1
HIP86032_57502.36503_174691821_OFF,1
HIP86032_57502.36503_96148854,1
HIP86032_57502.35747_123085353,0
HIP85365_57502.31704_68752253,0
HIP86032_57502.36503_174818430_OFF,3
HIP85365_57502.32461_112338596,0
HIP85365_57502.30947_106238063,1
HIP86032_57502.36503_174825836_OFF,3
HIP85365_57502.30947_112811921_OFF,0
HIP85582_57502.34912_113604683_OFF,2
HIP85365_57502.32461_116132585_OFF,0
HIP85365_57502.31704_89601790_OFF,5
HIP86032_57502.35747_105985032,1
HIP86032_57502.37260_105969871,1
HIP86032_57502.36503_96188353_OFF,1
HIP86032_57502.35747_96220907,1
